image,mask
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1154.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1154.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1155.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1155.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1156.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1156.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1157.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1157.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1158.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1158.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1159.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1159.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-116.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-116.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1160.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1160.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1161.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1161.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1162.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1162.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1163.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1163.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1164.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1164.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1165.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1165.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1166.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1166.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1167.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1167.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1168.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1168.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1169.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1169.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-117.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-117.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1170.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1170.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1171.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1171.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1172.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1172.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1173.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1173.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1174.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1174.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1175.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1175.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1176.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1176.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1177.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1177.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1178.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1178.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1179.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1179.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-118.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-118.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1180.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1180.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1181.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1181.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1182.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1182.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1183.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1183.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1184.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1184.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1185.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1185.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1186.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1186.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1187.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1187.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1188.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1188.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1189.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1189.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-119.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-119.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1190.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1190.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1191.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1191.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1192.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1192.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1193.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1193.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1194.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1194.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1195.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1195.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1196.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1196.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1197.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1197.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1198.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1198.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1199.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1199.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-12.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-12.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-120.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-120.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1200.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1200.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1201.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1201.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1202.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1202.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1203.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1203.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1204.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1204.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1205.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1205.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1206.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1206.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1207.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1207.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1208.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1208.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1209.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1209.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-121.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-121.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1210.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1210.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1211.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1211.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1212.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1212.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1213.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1213.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1214.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1214.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1215.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1215.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1216.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1216.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1217.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1217.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1218.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1218.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1219.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1219.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-122.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-122.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1220.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1220.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1221.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1221.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1222.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1222.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1223.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1223.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1224.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1224.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1225.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1225.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1226.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1226.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1227.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1227.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1228.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1228.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1229.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1229.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-123.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-123.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1230.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1230.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1231.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1231.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1232.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1232.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1233.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1233.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1234.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1234.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1235.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1235.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1236.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1236.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1237.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1237.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1238.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1238.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1239.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1239.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-124.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-124.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1240.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1240.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1241.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1241.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1242.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1242.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1243.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1243.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1244.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1244.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1245.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1245.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1246.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1246.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1247.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1247.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1248.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1248.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1249.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1249.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-125.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-125.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1250.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1250.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1251.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1251.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1252.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1252.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1253.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1253.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1254.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1254.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1255.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1255.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1256.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1256.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1257.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1257.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1258.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1258.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1259.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1259.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-126.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-126.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1260.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1260.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1261.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1261.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1262.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1262.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1263.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1263.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1264.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1264.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1265.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1265.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1266.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1266.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1267.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1267.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1268.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1268.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1269.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1269.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-127.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-127.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1270.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1270.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1271.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1271.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1272.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1272.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1273.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1273.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1274.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1274.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1275.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1275.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1276.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1276.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1277.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1277.png
sdXray/datasets/COVID-19_Radiography_Dataset/COVID/images/COVID-1278.png,sdXray/datasets/COVID-19_Radiography_Dataset/COVID/masks/COVID-1278.png
